5.646873013596728219e-01,5.989267169789546097e-01,5.488144806892097938e-01,1.525726879162832183e-05,1.578338150858102341e-07,7.576023124118892506e-06,9.575251448539153935e-06,2.267545810066140741e-05,8.244186274648821562e-05,7.049910407166191766e-04,4.361474423537889714e-05,4.977026302372549344e-05,6.607975724925921736e-05,1.308442327061366914e-04,1.809827746317290578e-05,1.414822318429203030e-01,3.353547680399905379e-03,4.015618445667523163e-03,-3.244854371415627908e-02,9.665795447126714155e-04,1.086261243903222790e-02,8.615358796458951569e-04,2.000000000000000000e+00
5.672496298758276101e-01,6.171742978446919103e-01,5.354173604310239476e-01,4.554861318931258384e-05,3.764348197463850521e-07,2.178616519282203175e-05,3.529076435122359309e-05,6.531144122599780763e-05,2.212025109534695175e-04,2.145678472554394742e-03,1.095425325461980468e-04,1.659136468032192016e-04,1.525972650546908449e-04,3.286746519910624213e-04,5.750041871626031503e-05,1.005927947067277450e-01,1.955409492913584481e-03,3.882308753666627050e-03,-1.996453592941106400e-02,1.407447442114512139e-03,1.029342192855502505e-02,1.683487095434536363e-03,2.000000000000000000e+00
5.599539398100016330e-01,7.641307332016725740e-01,3.110268081368502413e-01,2.827270984341074552e-05,1.928561380860214774e-07,1.596848823352257747e-05,1.627705805446021594e-05,4.790546470056773580e-05,9.110523963183653911e-05,8.987096034808600420e-04,4.763546610724730214e-05,5.766398528772041695e-05,7.498246648784514579e-05,1.429449695493591112e-04,7.228248055464084982e-05,7.273376391776213701e-02,2.458985188806484673e-03,2.837091218892414963e-03,-2.157780543782355370e-02,4.935188573621289649e-04,6.811512940919524188e-03,8.590429529993270962e-04,2.000000000000000000e+00
5.513065986900742566e-01,6.489070176808700019e-01,5.153566010994206081e-01,2.959181982528537173e-05,2.390292392995587432e-07,1.682765844668893349e-05,1.572812394591096462e-05,5.053078118792670950e-05,1.564685400454911485e-04,1.553690055447131627e-03,7.859281388169490391e-05,8.232167001476801895e-05,1.401189400774013427e-04,2.358262474929446377e-04,1.343344324863519933e-04,9.268597783079687846e-02,2.762231450515272631e-03,3.271703151743137958e-03,-2.525587244965444775e-02,1.082936310401008771e-03,1.167851925720655645e-02,1.139122523390763029e-03,2.000000000000000000e+00
5.593398841194497928e-01,6.214862233403625202e-01,5.460521657408415885e-01,1.029684018685953951e-05,4.566226246944363863e-08,6.369885614487386467e-06,5.410978102629070962e-06,1.910965684346216194e-05,4.331065595226727923e-05,4.132434753484648957e-04,2.474894625843845157e-05,2.559369811412315435e-05,2.865306969957587868e-05,7.426966990655007640e-05,2.394985666522318879e-05,4.915085932210912917e-02,1.193638938308738120e-03,1.476758664298029669e-03,-1.667699981040255200e-02,3.906132580686086332e-04,4.783663091484483681e-03,2.196811447404933262e-04,1.000000000000000000e+00
5.663603196641557869e-01,6.144884722748102934e-01,5.417011266968704275e-01,1.514495607675161655e-05,1.144455119149996030e-07,7.705997802276641666e-06,8.964898433341636399e-06,2.307984490285825541e-05,6.984991077212143219e-05,6.218206147381645944e-04,3.624107877308321098e-05,4.207779988074818856e-05,5.947351769182813796e-05,1.086850878152779515e-04,2.437689403789491634e-05,8.723036918161269915e-02,1.558740242581500542e-03,2.933028653609595984e-03,-2.176010885250964297e-02,8.247859152690191833e-04,1.022068996133294015e-02,7.542340720238190944e-04,2.000000000000000000e+00
6.489620270925735568e-01,7.029952519416980961e-01,2.823311762538848746e-01,3.002043901218269338e-05,1.782686402148616174e-07,1.804078638974399286e-05,1.600852389129457315e-05,5.408670544118900840e-05,8.924128129155971484e-05,8.236011177926605854e-04,4.891691487495802176e-05,5.633289030789626962e-05,6.884734885097955695e-05,1.467150908968310849e-04,6.464020894190880963e-05,6.697196275591921211e-02,2.103413078131978042e-03,2.613072424387853990e-03,-1.941395407159103234e-02,5.079444019370094737e-04,7.752211480620297204e-03,7.685446309487027009e-04,2.000000000000000000e+00
6.226685326140026788e-01,7.070728325203207154e-01,3.256457819912930152e-01,8.395771630893008144e-06,2.977223982586173619e-08,4.376519254401674999e-06,4.525380453530982975e-06,1.315933000303088710e-05,5.540613831592868167e-05,5.061280770396495111e-04,2.902793383021519004e-05,3.745347770093405520e-05,4.114523543934091537e-05,8.708380149064557350e-05,2.593162088832556516e-05,7.607998165100707255e-02,1.017579430560163053e-03,2.021159953954205796e-03,-2.096116926718981366e-02,1.994561434893781307e-04,7.326325981332211523e-03,3.022358698162179490e-04,1.000000000000000000e+00
5.787236504762218736e-01,5.964890941397630320e-01,5.525640168520270512e-01,4.992296493166936138e-06,2.139555639928687041e-08,2.591239608358076364e-06,3.256879140780334431e-06,7.773718825074230364e-06,3.373366058954229964e-05,2.995377895900161480e-04,1.847149702471766422e-05,2.134801071839956632e-05,2.455734417829259173e-05,5.539071823370934027e-05,1.079286956141804173e-05,6.030694163745659031e-02,1.041954087509093171e-03,1.510252894124550996e-03,-1.677855936091982372e-02,2.177782367362079627e-04,5.540773958746698924e-03,2.174501715380855753e-04,1.000000000000000000e+00
6.098521550204604180e-01,7.438166410853009891e-01,2.690544039406790322e-01,2.218624689909740651e-05,1.172324803122716344e-07,1.254387539341306353e-05,1.254387539341306353e-05,3.766093430031726300e-05,1.970971075250066938e-04,1.673493656457677569e-03,1.177014102335207139e-04,1.173204046725058404e-04,1.308314480284951441e-04,3.530749225804841098e-04,1.242078128908517842e-04,4.586134629816066011e-02,1.777080276061600555e-03,1.951759602538893305e-03,-1.585667771506936094e-02,8.467614128595146077e-04,7.811003798802135072e-03,6.791365508850129512e-04,2.000000000000000000e+00
5.483998992104505144e-01,6.509607179131484678e-01,5.134000885858542862e-01,3.893834472780397286e-05,3.476637922125354644e-07,1.748252212268749885e-05,2.552845559960617829e-05,5.244756636806249654e-05,1.845101411527956493e-04,1.658852951414097835e-03,1.009218322536960044e-04,1.143317213818938091e-04,1.391648493970749174e-04,3.028151630171184200e-04,4.812660209342099147e-05,1.063950536682419235e-01,2.690823385838567432e-03,4.079407471812243093e-03,-2.204413430767292528e-02,1.183536947952325584e-03,9.550523037102472135e-03,1.664023208666858683e-03,2.000000000000000000e+00
5.941825661055081254e-01,6.084368864707705438e-01,5.063889111285503342e-01,1.823591571655650744e-05,1.567557224918897424e-07,8.935076182037715421e-06,1.060713722195120601e-05,2.685748045361043977e-05,7.691480783602056015e-05,6.949503697140445952e-04,3.908442680797784285e-05,4.728797628505340678e-05,5.998518980689646670e-05,1.173055323314308373e-04,2.497641178370776498e-05,1.387131388330732074e-01,1.986894458156951513e-03,4.006153747817728893e-03,-3.105592644620897361e-02,1.004020402560553684e-03,9.679885321885680488e-03,9.388465983391757483e-04,1.000000000000000000e+00
5.490872132157593732e-01,6.456568373813246220e-01,5.220492679018545745e-01,2.183759551678196237e-05,1.936815566898622029e-07,1.060406522876995327e-05,1.370297013580775064e-05,3.186061607548233308e-05,2.362430787724594157e-04,2.086918773333265153e-03,1.154826281763303328e-04,1.439538170097400763e-04,2.115971006836744515e-04,3.463994641398184860e-04,1.103016465348765257e-04,9.206168593360873620e-02,3.137157014484043098e-03,3.428860807014644501e-03,-2.120288168735361481e-02,1.452936091781422030e-03,1.184121585620428324e-02,1.256271839118536151e-03,2.000000000000000000e+00
5.559124495176340774e-01,6.988848747128394434e-01,4.481611245901240825e-01,2.193198672913748517e-05,1.237347629288433592e-07,1.209507307629443775e-05,1.296121641679634050e-05,3.625428553815109560e-05,1.334170081280253389e-04,1.367269130363718901e-03,7.105468761188828695e-05,8.562445594675958775e-05,1.068759014797884235e-04,2.131949965263970920e-04,2.234340481587588300e-04,3.670591742284137760e-02,1.828029547189072594e-03,2.306187071682221697e-03,-1.354713454632421911e-02,1.161655981435786742e-03,1.135623734000094746e-02,1.027264562049696670e-03,2.000000000000000000e+00
5.754058209990414730e-01,5.899574286680802082e-01,5.623352737960584102e-01,7.443020338751410142e-06,2.514533898226828180e-08,4.400434321896949156e-06,3.897527542251582885e-06,1.322644830467311506e-05,4.133893728684904872e-05,3.646074152428900139e-04,2.217818898236062063e-05,2.703123940593839833e-05,2.964635466009429921e-05,6.655971228606413965e-05,8.826013982776165906e-06,6.528735813356136009e-02,6.451539622680571009e-04,1.718170954522798676e-03,-1.821935710367026881e-02,4.699412402396117654e-05,6.281868933363818873e-03,2.351944136367481290e-04,1.000000000000000000e+00
5.534807580164847751e-01,6.365985947701345848e-01,5.261593839884183277e-01,4.403260354145346932e-05,4.030444260087274065e-07,2.005146019393418683e-05,2.715511820233800343e-05,6.010400002855146049e-05,1.616711953827507542e-04,1.546682984808491227e-03,9.013080976620164921e-05,1.003580620761731172e-04,1.236338776781770979e-04,2.704428098518560646e-04,5.944905283628727901e-05,1.046252949365405055e-01,2.814187171831386905e-03,4.090109949302539981e-03,-2.183262938773922884e-02,1.117072893070463705e-03,1.014969648629672830e-02,1.737292769978668805e-03,2.000000000000000000e+00
6.376768135301024154e-01,7.116002274285769813e-01,2.849361912884042503e-01,1.972943099147013020e-05,9.531126082835810988e-08,1.178682592244028791e-05,1.070663163305222973e-05,3.532870734704473848e-05,7.262718075120887576e-05,6.576476997156709570e-04,3.787034096913428991e-05,4.571763477733578021e-05,5.883881835137307059e-05,1.136110229074028833e-04,2.236637587438804041e-05,7.383127967967381688e-02,1.385457195569124141e-03,2.312451341343707729e-03,-1.670590363463239983e-02,8.147651361491918109e-04,8.104510307798976076e-03,7.387258122603275468e-04,2.000000000000000000e+00
5.774010008490619850e-01,5.929379812151542861e-01,5.577741889772696027e-01,7.371915206586205231e-06,2.432975315705018283e-08,4.209047296169681344e-06,3.868430751970978798e-06,1.262714188850904573e-05,3.021755342105632904e-05,2.822251366217820730e-04,1.693350819730692465e-05,1.817432560831648574e-05,2.145884228451825872e-05,5.082485434507783055e-05,1.296775843270774658e-05,6.004339781628414974e-02,9.363743438047588763e-04,1.524769960105491892e-03,-1.707475944521081451e-02,4.289724757638459750e-04,4.506848340762607298e-03,2.228702708198424757e-04,1.000000000000000000e+00
5.699163180851942734e-01,6.080934997672922115e-01,5.365946377090222708e-01,1.639904815429749831e-05,1.481841700689532530e-07,7.903155737010841007e-06,9.829549947907232951e-06,2.370946721103251963e-05,7.424026920454559867e-05,6.767077099815531739e-04,4.010851536533001794e-05,4.608527689144446192e-05,5.596422156270801487e-05,1.203255460959900538e-04,1.980728406588342082e-05,1.284509780881043228e-01,2.005381313015479946e-03,3.760198012861367105e-03,-2.947273980332862711e-02,9.777092751702823933e-04,9.754751518328760862e-03,9.091938544027340901e-04,1.000000000000000000e+00
5.778185249094500708e-01,6.068031956984365483e-01,5.422693567713573470e-01,5.353432053457507459e-06,2.141372821383003145e-08,2.783784667797904082e-06,3.307231357469304958e-06,8.327560972045012168e-06,3.554678883495785265e-05,3.188266200725804939e-04,2.015269755234893077e-05,2.091407455550733328e-05,2.412613378758183538e-05,6.048188568839548730e-05,1.132548292198121696e-05,5.955871607206592033e-02,1.026157752522409601e-03,1.520203393356221429e-03,-1.664517645698626938e-02,2.428864019169345940e-04,5.628955356475454780e-03,2.443687077699585423e-04,1.000000000000000000e+00
6.244528392890826840e-01,7.184981960357043063e-01,2.940167754237431597e-01,1.643590513700795528e-05,1.115559172195109836e-07,8.180767262764139470e-06,9.184770517739737820e-06,2.457948709403225319e-05,1.617932652740307700e-04,1.401886026391854822e-03,8.284886118835683630e-05,9.445067657918596526e-05,1.578888081713479216e-04,2.485837688708103640e-04,4.759719134699135753e-05,8.354794493626577223e-02,2.301993537130349321e-03,2.527983514233634547e-03,-1.610479230057814543e-02,9.756829261241391433e-04,1.084612445199245427e-02,1.062365592334273004e-03,2.000000000000000000e+00
5.909497670785903711e-01,6.384734189165300888e-01,4.795682448471662029e-01,3.243781278525901315e-05,2.506786150329135536e-07,1.784831739034344438e-05,1.504071690197481300e-05,5.349481644802375101e-05,1.547689769213208091e-04,1.383745954981682952e-03,8.317516446792071660e-05,9.044484430387520315e-05,1.204260066618116615e-04,2.495254934037621363e-04,1.319070872303191146e-04,1.124594402760656642e-01,3.150027476503591481e-03,3.268974479336708792e-03,-1.796724935245965979e-02,1.042391871319063709e-03,1.223109594396901492e-02,1.034079368444572192e-03,2.000000000000000000e+00
6.267877982452894070e-01,7.135790230712539817e-01,2.993276734966797692e-01,3.648866911069476195e-05,2.679706421838048620e-07,1.920456268983934822e-05,1.965118042681235789e-05,5.756902629582074944e-05,1.428283522839680106e-04,1.397913516725515434e-03,8.173104586606048233e-05,8.083781039211446976e-05,1.084387865370463707e-04,2.451931375981814334e-04,9.749665198120768621e-05,8.735842935192038305e-02,2.055062388730229724e-03,3.219702995257373544e-03,-2.415944258589740670e-02,1.013152336323268950e-03,1.054005800577400946e-02,1.010052809228676254e-03,2.000000000000000000e+00
5.779832366484101147e-01,6.089345555707074142e-01,5.366251354893600833e-01,1.210625045826550173e-05,6.561653364913551580e-08,6.725694699036390415e-06,7.152202167755771738e-06,2.020989236393373924e-05,6.072810189227491659e-05,5.511788826527383748e-04,3.077415428144455393e-05,3.805758951649859678e-05,4.891712583543052169e-05,9.232246284433366179e-05,1.115481072035303681e-05,8.185990655397901161e-02,1.120189058324629148e-03,2.570941089866873690e-03,-1.970600331708193334e-02,6.442592164607194652e-04,8.321905462372037460e-03,5.682982362817977969e-04,2.000000000000000000e+00
5.396721807312814256e-01,6.595347238804094570e-01,5.147432651130031678e-01,5.972891892866080010e-05,5.116963459620473017e-07,3.046919150955827520e-05,4.223820746668535605e-05,9.145409237830773048e-05,2.988771838914685316e-04,2.716642418562141992e-03,1.623472952188677397e-04,2.244486244788071287e-04,2.077021986109583117e-04,4.870418856566032461e-04,8.219704030135795321e-05,9.140292274371153436e-02,1.941450365139420382e-03,3.830670488711005253e-03,-1.743389921221875916e-02,1.090904047096341763e-03,1.084879985568879684e-02,1.908790182912152057e-03,2.000000000000000000e+00
5.685138168742589482e-01,6.428005056585901489e-01,4.999178268166776240e-01,4.105348145909055356e-05,4.140841069360718113e-07,2.301124537116170659e-05,2.454927205406711487e-05,6.909289098590455777e-05,2.380392066158218661e-04,2.153237356067573549e-03,1.340449409024483947e-04,1.449885923000445971e-04,1.701294130783060818e-04,4.021939775797646051e-04,1.078393324206369921e-04,1.127196093952406997e-01,3.222787026847237068e-03,4.557681793351535567e-03,-2.627374897935135650e-02,9.174743247637705008e-04,1.565213670720659589e-02,1.940149674638271199e-03,2.000000000000000000e+00
5.740726754961013034e-01,6.109925049995773572e-01,5.362615845634997047e-01,1.192206846752438351e-05,7.716549169918695691e-08,5.864577369138207931e-06,7.176390728024386768e-06,1.759373210741462464e-05,6.072924196726013299e-05,5.478749910642272732e-04,3.237092376780892735e-05,3.688510503221135918e-05,5.050481431711786276e-05,9.715135404927637930e-05,1.882837997460161489e-05,9.418819916802759207e-02,1.553306623433368689e-03,2.941965237228181922e-03,-2.435337902269379962e-02,7.039769224970975200e-04,8.687109716588974073e-03,6.185045656164931760e-04,2.000000000000000000e+00
5.756434582333577188e-01,6.077816149118318023e-01,5.350717265983701010e-01,6.236094157985277383e-06,3.711960808324570154e-08,2.524133349660707149e-06,3.415003943658604039e-06,7.572400048982121871e-06,3.949526300057342766e-05,3.600601984074832513e-04,1.937643541945425820e-05,2.345959230861128364e-05,3.444699630125201082e-05,5.816642586644600832e-05,8.648868683396248268e-06,1.104159862044226531e-01,1.240429655278629893e-03,2.516449590787475828e-03,-2.591394450703629268e-02,6.850423671762993121e-04,7.906194412709902780e-03,3.964448382506807018e-04,2.000000000000000000e+00
6.114430590721862124e-01,6.657962888633068843e-01,4.122495780375875496e-01,3.109721960476725656e-05,2.676180688878421904e-07,1.600356051949296132e-05,1.691346195371162402e-05,4.795715794470131239e-05,2.145761676342718474e-04,2.173058719369278403e-03,8.451378615478056546e-05,1.067260858724714543e-04,2.201961470809165146e-04,2.534878348505641078e-04,1.109544513608993755e-04,1.093862094772166116e-01,3.495835957906727118e-03,3.717594994509948632e-03,-2.775727652434907891e-02,1.387487287594528669e-03,1.151357695928167772e-02,1.311050214758783259e-03,2.000000000000000000e+00
6.082798255581922664e-01,7.408317029338211679e-01,2.685071714353229888e-01,1.618134369121892050e-05,1.066901781838609899e-07,8.890848181988416128e-06,8.321833898341159067e-06,2.667254454596525008e-05,6.991763010315690861e-05,6.614791047399382670e-04,3.161585613515081146e-05,4.157360609897784050e-05,6.657467118672927254e-05,9.481200501272448800e-05,3.894191503710926050e-05,9.213763787958235973e-02,1.488761859056142098e-03,2.563821883186544713e-03,-2.199094396386470224e-02,8.047213379695900264e-04,9.209858927436706880e-03,5.242150778278554558e-04,2.000000000000000000e+00
5.581933614281655576e-01,6.330724898346419272e-01,5.277486352581488571e-01,1.831008787809996143e-05,1.441739202999996730e-07,8.698493191433316003e-06,1.114944983653330917e-05,2.604742160086661408e-05,1.454234276092663755e-04,1.283147890669997281e-03,7.275977177806651659e-05,8.708104786119980078e-05,1.331205864103330520e-04,2.183273733076328651e-04,8.780191746269980127e-05,9.035379585200979669e-02,3.002715043885436936e-03,3.345070435029816325e-03,-2.819252288564484329e-02,1.120087186810697416e-03,1.175327904953376787e-02,8.890004215565146641e-04,2.000000000000000000e+00
6.332936552177309553e-01,7.229237323150140559e-01,2.692743200450451457e-01,1.155388932376225676e-05,6.245345580412030558e-08,5.901851573489367958e-06,6.588839587334693265e-06,1.773678144837016250e-05,6.235977562041411753e-05,5.620811022370827059e-04,3.488025506660119335e-05,3.675385874072480228e-05,4.702745222050258345e-05,1.046095384719015087e-04,6.276572308314090252e-05,5.835338643057980806e-02,1.674071128175025347e-03,1.975499609940821726e-03,-1.841962567542288626e-02,6.662316078088239809e-04,7.715331305710350883e-03,5.902850828782234532e-04,2.000000000000000000e+00
5.841872989892404888e-01,7.565713494258122784e-01,2.816872857371225947e-01,4.159974972634920560e-05,2.998952091497882643e-07,2.287772024085527975e-05,2.047855856765697067e-05,6.859031854983015564e-05,2.132683358782351557e-04,2.069276943133539250e-03,1.177731328503954104e-04,1.056487979661968379e-04,1.600583573405156080e-04,3.533193985511862991e-04,1.439925425646340759e-04,7.955791477016525837e-02,2.327610960512440340e-03,3.141325199933108197e-03,-2.231213929748514582e-02,9.633148223964027677e-04,1.132008448073522702e-02,1.040983397348924479e-03,2.000000000000000000e+00
5.078135441368333280e-01,7.005736879459238953e-01,4.867222806720045702e-01,2.922858694446831102e-05,3.182786237147184034e-07,1.554260612473541586e-05,1.761141717888108866e-05,4.668086481149204492e-05,1.110261932391509487e-04,1.013186952158520336e-03,5.691882720764881423e-05,6.774030041394924926e-05,9.108073281969525478e-05,1.707034351856606691e-04,5.675968789579145270e-05,1.157048890077573000e-01,3.265278751770311298e-03,4.103603428059965016e-03,-2.916852776817334403e-02,1.738697770272492693e-03,1.232009341070490829e-02,1.228401652870684440e-03,2.000000000000000000e+00
6.516676117186113171e-01,6.972448124003123304e-01,2.878523190410541832e-01,7.702202650089019569e-06,2.917501003821598723e-08,4.492951545885261980e-06,4.405426515770613568e-06,1.344967962761757009e-05,5.560756913283967012e-05,4.813876656305637468e-04,2.955428516871279313e-05,3.781081300952791055e-05,3.909451345120942172e-05,8.866285550613836922e-05,8.781678021503011282e-06,7.625764123788894566e-02,1.306979182190995794e-03,2.002175908886625385e-03,-2.127967173917497817e-02,2.519903967020791229e-04,6.773153630432069902e-03,2.875343114316376283e-04,1.000000000000000000e+00
5.901173067812933715e-01,6.286476905026667783e-01,4.916082534167433016e-01,2.413668040605511383e-05,1.962331740329684316e-07,1.319668095371712355e-05,1.167587385496162011e-05,3.963910115465961784e-05,6.927031043363784024e-05,6.132286688530263000e-04,3.448798033629419551e-05,4.022780067675852983e-05,5.857560244884107232e-05,1.035129993023908439e-04,7.898385254826978646e-05,1.174897071228890172e-01,2.291807239531038105e-03,3.552041212317514837e-03,-3.009871519279437579e-02,9.989740307083340085e-04,1.245945254219266683e-02,8.336132407801022121e-04,2.000000000000000000e+00
5.305857404788915099e-01,7.814304296529775984e-01,3.199870874268096466e-01,2.703034671807943184e-05,1.919768943045414169e-07,1.558852381752876478e-05,1.528136078664149678e-05,4.676557145258628418e-05,1.719729019180081867e-04,1.693236207766055318e-03,9.932884511316970703e-05,9.856093753595154719e-05,1.236331199321246701e-04,2.979865353395091889e-04,7.556210559826749518e-05,7.028274100489260989e-02,2.065732815323042832e-03,2.846940551778627190e-03,-2.080563798315646085e-02,6.153512183901187985e-04,8.026315899523938854e-03,8.826790437091927696e-04,2.000000000000000000e+00
6.048011208872671185e-01,7.083769206652221762e-01,3.561071410494724976e-01,7.302757771415958237e-05,5.650102724499774477e-07,4.261119138060247594e-05,4.279952813808579696e-05,1.278806583311782564e-04,2.905094484180300771e-04,2.749716659256557037e-03,1.517523423421897864e-04,1.728931433696930973e-04,2.436135958046819312e-04,4.552570270265693321e-04,5.576180547187569369e-04,7.090878919247217693e-02,3.012484103297293631e-03,3.029053029536889294e-03,-1.978821351944744927e-02,1.460377342782519933e-03,1.242212280490878618e-02,1.680345258685170262e-03,2.000000000000000000e+00
3.675612722461409909e-01,9.129481045580118970e-01,1.691851848688059323e-01,9.524823051727130063e-06,6.184950033589045272e-08,3.236790517578267577e-06,3.999601021720916516e-06,9.730988052846766079e-06,2.636850364320130058e-05,2.659528514443289596e-04,1.272038056908147222e-05,1.533867608330083556e-05,2.372959162886997177e-05,3.816114170724441157e-05,1.764772409584074403e-05,5.158248328013264467e-02,9.698455215670087615e-04,1.350873491686284400e-03,-1.012916895105919410e-02,8.103439068007920517e-04,5.807216580187662264e-03,5.194780766211663098e-04,2.000000000000000000e+00
5.610188331007696094e-01,6.242711790119703785e-01,5.384187097456458737e-01,1.736724697807092406e-05,1.135114181573262956e-07,9.459284846443860180e-06,9.686307682758513380e-06,2.837785453933157546e-05,1.585376140263990792e-04,1.449162438475199008e-03,9.016590315630286609e-05,9.538742839153987953e-05,1.154411122660008659e-04,2.705355466082943507e-04,7.242028478437418444e-05,7.105814776648627928e-02,1.719486097102933004e-03,2.779153022740960509e-03,-2.252088481782197824e-02,3.323614323646514445e-04,8.870296799909124785e-03,7.056210286913876164e-04,2.000000000000000000e+00
