9.826688944964178177e-03,7.019063532117270250e-03,5.053725743124434398e-04,2.105719059635180999e-04,1.298526753441694992e-01,1.235355181652639522e-01,9.807035567074250393e-01,9.967070215606521968e-03,2.498786617433748289e-02,7.159444802759615256e-02,1.010745148624886923e-02,0.000000000000000000e+00
9.663159188097545510e-03,6.902256562926818717e-03,4.969624725307308965e-04,2.070676968878045583e-04,1.281058818079217621e-01,1.010490360812486277e-01,9.842617858733643255e-01,3.119819966442922282e-02,2.664271033289752205e-02,5.245714987824381947e-02,5.521805250341455321e-03,0.000000000000000000e+00
8.873092577688592233e-03,7.394243814740492950e-03,5.915395051792394533e-04,2.366158020716957867e-04,9.390689644720426332e-02,1.047024924167253845e-01,9.838780819893699903e-01,1.183079010358478907e-03,2.514042897011767655e-02,1.064771109322630999e-01,9.908286711752261819e-03,0.000000000000000000e+00
8.503327670226714166e-03,7.086106391855594849e-03,5.101996602136027806e-04,1.984109789719566610e-04,1.288254142039347294e-01,1.792784917139465528e-01,9.729224076017731759e-01,9.920548948597833483e-03,3.018681322930483538e-02,5.952329369158699396e-02,3.117886812416462063e-03,0.000000000000000000e+00
8.343451283785364991e-03,6.952876069821137782e-03,5.006070770271219038e-04,1.668690256757072922e-04,1.291844373772767507e-01,1.853636760214315560e-01,9.728464196893736871e-01,1.279329196847089206e-02,3.671118564865560874e-02,2.920207949324877747e-02,6.257588462839023744e-03,0.000000000000000000e+00
8.157118544580144529e-03,6.797598787150121308e-03,4.894271126748086804e-04,2.175231611888038790e-04,1.268431933682212520e-01,1.919641897491194127e-01,9.705611548292942814e-01,1.889732462827733647e-02,3.113300244514755413e-02,5.981886932692106335e-02,7.341406690122131290e-03,0.000000000000000000e+00
3.799650183404928994e-02,3.799650183404928994e-02,5.319510256766900660e-04,1.139895055021478620e-03,6.968558436364639119e-01,2.720549531317928982e-01,6.140234696382365076e-01,5.927454286111688564e-02,1.147494355388288395e-01,2.051811099038661490e-01,4.103622198077323119e-02,0.000000000000000000e+00
1.189855305566525460e-02,7.436595659790784345e-03,2.974638263916313827e-05,2.082246784741419849e-04,1.262733943032475215e-01,4.878406752822753850e-02,9.878773674466078125e-01,4.461957395874470260e-03,2.483822950370121949e-02,6.990399920203337059e-02,7.287863746594969334e-03,0.000000000000000000e+00
4.845456716328819247e-02,3.230304477552545933e-02,5.653032835716956033e-04,9.690913432657637366e-04,7.203578984942178298e-01,2.253137373092900797e-01,5.717638925268005989e-01,5.087729552145259931e-02,1.284046029827137225e-01,2.826516417858477848e-01,3.230304477552545933e-02,0.000000000000000000e+00
4.269664308275224196e-02,2.846442872183482797e-02,7.116107180458707535e-05,1.067416077068806049e-03,6.141200496735863545e-01,1.949813367445685508e-01,6.909740072225404317e-01,3.629214662033940220e-02,6.617979677826597851e-02,3.131087159401830800e-01,3.202248231206417800e-02,0.000000000000000000e+00
8.428252077551778160e-03,5.618834718367852685e-03,5.056951246531067546e-04,1.826121283469552079e-04,1.278284898428686533e-01,1.819097740071592140e-01,9.729012314853937582e-01,9.832960757143741765e-03,2.570616883653292772e-02,5.618834718367852338e-02,3.792713434898300606e-03,0.000000000000000000e+00
6.796955641333355704e-03,5.437564513066684389e-03,4.893808061760015864e-04,1.903147579573339623e-04,1.247921055748803937e-01,1.067122035689336834e-01,9.846069942035498013e-01,1.250639838005337262e-02,2.596437054989341950e-02,5.165686287413349953e-02,3.670356046320012115e-03,0.000000000000000000e+00
2.771855114019618205e-02,1.583917208011210304e-02,1.187937906008407749e-04,6.731648134047645178e-04,3.734084817886428320e-01,3.813280678286988801e-01,7.919586040056052489e-01,2.221443884235722588e-01,8.315565342058854614e-02,1.742308928812331403e-01,1.781906859012611852e-02,0.000000000000000000e+00
1.254004890330192960e-02,7.165742230458245488e-03,7.165742230458246355e-04,2.687153336421841841e-04,1.615874872968334486e-01,1.986702033394548705e-01,9.627174686620653121e-01,1.110690045721028120e-02,3.493299337348394762e-02,7.703172897742614766e-02,1.039032623416445526e-02,0.000000000000000000e+00
1.130585007410024254e-02,6.460485756628709525e-03,6.460485756628709742e-04,2.422682158735766018e-04,1.510138545611960925e-01,2.251479286185105455e-01,9.597051591471948973e-01,3.278696521489070370e-02,3.827837810802510454e-02,5.168388605302967620e-02,9.367704347111628638e-03,0.000000000000000000e+00
1.114646743736990089e-02,6.369409964211371691e-03,6.369409964211372342e-04,2.706999234789833381e-04,1.455410176822298507e-01,2.267509947259248593e-01,9.576407881191797422e-01,1.687893640516013524e-02,2.595534560416134368e-02,9.554114946317057711e-02,8.598703451685353258e-03,0.000000000000000000e+00
1.020591647956507059e-02,5.831952274037183193e-03,5.248757046633465047e-04,2.332780909614873505e-04,1.347180975302589567e-01,1.718967932772459961e-01,9.739360297642096764e-01,1.778745443581340735e-02,2.770177330167662016e-02,4.957159432931605714e-02,8.456330797353915282e-03,0.000000000000000000e+00
9.915934217470971299e-03,5.666248124269126704e-03,5.099623311842214120e-04,1.983186843494194531e-04,1.287654886240159058e-01,1.791950969300111218e-01,9.724698343276888535e-01,9.915934217470971299e-03,2.748130340270526356e-02,6.799497749122951351e-02,1.841530640387466222e-03,0.000000000000000000e+00
8.076542282770680925e-03,4.038271141385340463e-03,4.845925369662408382e-04,2.019135570692670069e-04,1.257248415351302773e-01,1.957215413191428222e-01,9.710696004651281354e-01,1.090333208174041821e-02,4.065192948994576089e-02,3.230616913108272370e-02,3.634444027246806503e-03,0.000000000000000000e+00
7.988963194550594352e-03,3.994481597275297176e-03,4.793377916730356481e-04,2.263539571789335186e-04,1.244946764484134299e-01,1.987920341577339711e-01,9.701264305915938690e-01,1.078510031264330246e-02,3.035806013929226096e-02,5.192826076457886242e-02,4.793377916730357131e-03,0.000000000000000000e+00
8.511315812048206655e-03,4.255657906024103328e-03,5.106789487228923256e-04,2.269684216546188264e-04,1.337695135126909796e-01,1.207188292675503843e-01,9.820639894468287112e-01,2.255498690192774686e-02,3.603123693767073393e-02,3.404526324819282662e-02,5.106789487228923473e-03,0.000000000000000000e+00
8.268213082259922783e-03,4.134106541129961392e-03,4.960927849355953149e-04,1.929249719193982051e-04,1.220939465147048431e-01,1.265036601585768083e-01,9.782674111827197594e-01,9.784052147340908251e-03,1.543399775355185424e-02,1.074867700693789840e-01,1.047306990419590023e-02,0.000000000000000000e+00
8.367706971957742518e-03,4.183853485978871259e-03,5.020624183174646031e-04,2.231388525855398236e-04,1.235631396192426595e-01,9.720486265757578848e-02,9.857158812966220207e-01,8.088783406225817305e-03,2.872912727038825359e-02,5.160085966040608291e-02,2.510312091587323016e-03,0.000000000000000000e+00
8.225877062090873604e-03,4.112938531045436802e-03,4.935526237254524379e-04,2.330665167592414441e-04,1.257188210989555188e-01,1.036460509823450005e-01,9.847745822833123830e-01,1.069364018071813568e-02,2.426633733316807887e-02,5.346820090359068189e-02,4.935526237254524162e-03,0.000000000000000000e+00
8.158845199959640498e-03,4.079422599979820249e-03,4.895307119975783649e-04,1.903730546657249648e-04,1.248303315593825014e-01,1.067448913661386278e-01,9.849085963884611772e-01,1.251022930660478094e-02,2.882791970652406194e-02,4.351384106645141830e-02,3.671480339981838658e-03,0.000000000000000000e+00
8.074712333025511196e-03,4.037356166512755598e-03,4.844827399815306956e-04,1.749521005488861131e-04,1.215244206120339593e-01,1.086048808791931358e-01,9.826924909292048538e-01,8.478447949676786929e-03,2.449329407684405074e-02,8.343869410793029739e-02,6.056034249769134264e-03,0.000000000000000000e+00
8.862780297272995073e-03,4.431390148636497536e-03,2.954260099090998132e-05,1.920269064409148752e-04,1.338279824888222169e-01,5.229040375391066225e-02,9.883477161508934516e-01,9.896771331954844209e-03,3.205372207513732669e-02,3.545112118909198029e-02,6.647085222954745437e-03,0.000000000000000000e+00
1.010718284167716995e-02,5.775533052386954379e-03,2.887766526193477176e-05,2.310213220954781741e-04,1.299494936787064792e-01,5.992115541851465027e-02,9.855947153898337865e-01,1.256178438894162488e-02,1.631588087299314788e-02,8.663299578580431481e-02,7.796969620722389235e-03,0.000000000000000000e+00
1.007101036532829369e-02,4.316147299426411829e-03,2.877431532950941066e-05,2.158073649713205698e-04,1.303476484426776272e-01,6.287187899497806431e-02,9.882538599920006606e-01,9.639395635385652333e-03,2.560914064326337558e-02,3.884532569483770126e-02,5.754863065901881861e-03,0.000000000000000000e+00
3.255863108323840682e-02,3.255863108323840682e-02,5.697760439566720977e-04,1.058155510205248135e-03,7.171038496083258496e-01,2.091892047098067309e-01,5.502408653067289990e-01,3.093069952907648301e-02,1.147691745684153719e-01,3.500052841448128560e-01,2.197707598118592287e-02,0.000000000000000000e+00
1.045355089626637431e-02,1.045355089626637431e-02,1.568032634439956048e-04,3.397404041286571845e-04,2.077643240632941757e-01,1.583712960784355583e-01,9.583292784152197541e-01,3.920081586099890582e-03,6.089193397075162717e-02,9.669534579046396017e-02,8.101501944606440478e-03,0.000000000000000000e+00
6.251449077868814763e-03,6.251449077868814763e-03,6.251449077868815847e-04,2.344293404200805536e-04,1.409701767059417798e-01,1.514413539113720619e-01,9.755386286014287034e-01,1.390947419825811458e-02,2.875666575819654791e-02,6.564021531762255501e-02,1.047117720543026473e-02,0.000000000000000000e+00
6.009799355595912655e-03,6.009799355595912655e-03,6.009799355595912438e-04,1.953184790568671624e-04,1.424322447276231141e-01,1.627153175527593088e-01,9.722352907515287024e-01,2.554164726128262813e-02,2.494066732572303852e-02,8.113229130054482041e-02,8.113229130054482388e-03,0.000000000000000000e+00
5.617001331740615819e-03,5.617001331740615819e-03,5.055301198566554367e-04,2.106375499402730986e-04,1.298931557965017358e-01,1.235740292982935584e-01,9.810092825884986212e-01,9.970177363839592341e-03,2.752330652552902046e-02,6.740401598088739676e-02,3.791475898924916155e-03,0.000000000000000000e+00
5.335791142679930689e-03,5.335791142679930689e-03,4.802212028411936796e-04,1.600737342803979022e-04,1.201886954888654185e-01,1.105842714320415671e-01,9.813853859174062055e-01,8.270476271153891570e-03,1.720792643514277437e-02,9.871213613957871558e-02,6.536344149782914725e-03,0.000000000000000000e+00
7.092444354480413604e-03,8.510933225376497019e-03,5.106559935225897691e-04,1.702186645075299230e-04,1.337635005255005949e-01,1.207134029132566344e-01,9.820198453213579981e-01,2.255397304724771762e-02,3.673886175620854483e-02,3.404373290150598808e-02,5.673955483584331057e-03,0.000000000000000000e+00
7.065512904597739084e-03,8.478615485517286207e-03,5.087169291310371768e-04,1.978343613287367100e-04,1.284510246055869109e-01,1.787574764863227861e-01,9.700949218012695496e-01,9.891718066436834197e-03,2.077260793951735129e-02,9.891718066436834544e-02,5.087169291310372418e-03,0.000000000000000000e+00
1.306377581290233715e-02,1.306377581290233715e-02,1.306377581290233617e-04,3.048214356343879254e-04,2.051012802625667153e-01,1.356455388573026000e-01,9.643243845890741017e-01,2.395025565698761724e-02,5.007780728279229154e-02,7.838265487741402637e-02,6.749617503332874802e-03,0.000000000000000000e+00
3.407810985660712777e-02,3.407810985660712777e-02,5.963669224906247707e-04,1.192733844981249541e-03,7.429027948740353215e-01,2.036167063932275700e-01,5.512134269306202539e-01,3.493006260302230354e-02,1.005304240769910318e-01,2.981834612453123645e-01,1.533514943547320715e-02,0.000000000000000000e+00
2.609273181167398939e-02,2.609273181167398939e-02,4.566228067042948967e-04,9.132456134085897934e-04,5.714308266756603638e-01,3.405101501423455912e-01,6.771063905129400817e-01,3.261591476459248934e-02,7.175501248210347516e-02,3.000664158342508658e-01,3.783446112692728791e-02,0.000000000000000000e+00
5.508782392658772079e-03,5.508782392658772079e-03,4.957904153392894047e-04,1.514915157981162311e-04,1.279414710694999902e-01,1.886757969485629294e-01,9.728509705435390842e-01,1.267019950311517457e-02,2.864566844182561342e-02,2.341232516879978090e-02,1.790354277614100839e-03,0.000000000000000000e+00
6.185716181863337715e-03,4.639287136397503286e-03,6.185716181863337715e-04,2.628929377291918529e-04,1.394878999010182585e-01,1.540243329283970952e-01,9.761060134980348302e-01,9.742502986434756901e-03,3.324822447751544369e-02,5.257858754583837058e-02,3.402143900024836177e-03,0.000000000000000000e+00
5.956126838767014132e-03,4.467095129075260816e-03,5.956126838767015000e-04,1.786838051630104120e-04,1.371398204626105011e-01,1.655803261177229979e-01,9.739756413093760834e-01,1.429470441304083426e-02,3.037624687771177043e-02,6.253933180705364969e-02,7.296255377489593158e-03,0.000000000000000000e+00
5.956126838767014132e-03,4.467095129075260816e-03,5.956126838767015000e-04,1.786838051630104120e-04,1.371398204626105011e-01,1.655803261177229979e-01,9.739756413093760834e-01,1.429470441304083426e-02,3.037624687771177043e-02,6.253933180705364969e-02,7.296255377489593158e-03,0.000000000000000000e+00
5.889977320130420670e-03,4.417482990097815719e-03,5.889977320130421537e-04,1.619743763035865760e-04,1.350277300639899092e-01,1.683061019227267696e-01,9.737605004505617279e-01,9.276714279205412403e-03,2.591590020857385476e-02,6.626224485146724186e-02,5.300979588117379383e-03,0.000000000000000000e+00
5.505557737227668134e-03,4.129168302920750884e-03,4.955001963504900757e-04,1.514028377737608715e-04,1.278665784471126055e-01,1.885653525000476338e-01,9.722814963944061972e-01,1.266278279562363558e-02,3.812598733030159864e-02,3.303334642336600707e-02,3.028056755475217864e-03,0.000000000000000000e+00
5.382681627515940523e-03,4.037011220636955826e-03,4.844413464764346796e-04,1.749371528942680833e-04,1.215140377411723649e-01,1.085956018351341146e-01,9.826085311030350322e-01,8.477723563337606974e-03,2.395293324244593750e-02,8.477723563337606627e-02,6.593784993707028225e-03,0.000000000000000000e+00
5.701938390229462604e-03,4.276453792672097604e-03,2.850969195114731438e-05,2.423323815847521824e-04,1.319998737338120565e-01,6.628503378641750765e-02,9.861502445901855207e-01,1.254426445850482033e-02,1.967168744629164967e-02,7.127422987786828645e-02,3.848808413404887583e-03,0.000000000000000000e+00
1.986802666060033529e-02,1.986802666060033529e-02,3.973605332120066971e-04,1.390761866242023548e-03,8.344571197452140821e-01,9.238632397179157019e-02,3.377564532302056999e-01,2.086142799363035344e-02,1.380827852911723497e-01,3.973605332120067057e-01,5.364367198362091083e-02,0.000000000000000000e+00
1.802458975759140686e-02,1.802458975759140686e-02,3.604917951518281176e-04,1.441967180607312471e-03,7.804647365037078455e-01,1.189622924001032672e-01,3.875286797882152023e-01,4.776516285761722019e-02,1.108512270091871477e-01,4.596270388185808575e-01,8.111065390916133433e-03,0.000000000000000000e+00
1.323426950386835145e-02,1.323426950386835145e-02,4.631994326353923224e-04,1.124912907828809787e-03,5.909101333477217999e-01,3.394590127742231900e-01,6.762711716476726975e-01,6.352449361856808696e-02,7.609704964724300913e-02,2.580682553254328160e-01,3.837938156121821487e-02,0.000000000000000000e+00
1.272514046578901957e-02,1.272514046578901957e-02,4.453799163026157392e-04,1.081636939592066880e-03,5.681775217974797121e-01,3.263998529474883559e-01,6.502546778018188922e-01,6.108067423578729394e-02,3.499413628091980338e-02,3.753916437407761042e-01,4.008419246723541468e-02,0.000000000000000000e+00
4.137103638543197966e-03,4.137103638543197966e-03,8.274207277086397016e-04,2.275407001198758990e-04,1.923753191922587258e-01,1.557619519911514205e-01,9.651862788721281561e-01,1.592784900839131282e-02,3.888877420230606174e-02,7.239931367450597177e-02,1.013590391443083653e-02,0.000000000000000000e+00
3.093269264444550078e-03,3.093269264444550078e-03,6.186538528889100374e-04,2.629278874777867740e-04,1.395064438264491946e-01,1.540448093693385923e-01,9.762357798587000257e-01,9.743798183000331598e-03,3.217000035022331977e-02,5.103894286333507391e-02,4.175913507000143104e-03,0.000000000000000000e+00
3.055087884693560331e-03,3.055087884693560331e-03,6.110175769387121312e-04,2.138561519285492568e-04,1.391592531477916783e-01,1.576425348501877266e-01,9.757950703711231188e-01,8.859754865611324873e-03,3.528626506821062186e-02,4.735386221275018903e-02,4.735386221275018556e-03,0.000000000000000000e+00
2.945188257310103405e-03,2.945188257310103405e-03,5.890376514620206594e-04,1.619853541520556786e-04,1.350368815976682457e-01,1.683175089052724172e-01,9.738264972795855901e-01,9.277343010526824599e-03,2.739025079298396462e-02,6.479414166082227144e-02,6.626673578947732228e-03,0.000000000000000000e+00
2.915013943684513064e-03,2.915013943684513064e-03,5.247025098632123515e-04,2.332011154947610451e-04,1.346736441982245014e-01,1.718400719802020693e-01,9.736146571906273417e-01,1.778158505647552817e-02,3.352266035237189828e-02,5.392775795816349277e-02,6.558781373290154502e-03,0.000000000000000000e+00
2.916302608831352911e-03,2.916302608831352911e-03,5.249344695896435500e-04,2.333042087065082535e-04,1.347331805280085060e-01,1.719160387906082665e-01,9.740450713496718871e-01,1.778944591387125393e-02,2.857976556654726052e-02,4.811899304571732455e-02,7.874017043844654118e-03,0.000000000000000000e+00
2.916269962915956585e-03,2.916269962915956585e-03,5.249285933248722244e-04,2.333015970332765442e-04,1.347316722867172023e-01,1.719141143138956662e-01,9.740341676139295801e-01,1.778924677378733443e-02,2.857944563657637688e-02,4.811845438811328257e-02,9.186250383185263005e-03,0.000000000000000000e+00
3.101040706501970862e-02,3.876300883127463404e-02,5.426821236378449225e-04,1.240416282600788301e-03,7.109135819655768573e-01,2.581616388162890630e-01,6.008266368847569039e-01,6.977341589629434959e-02,1.333447503795847366e-01,2.015676459226281025e-01,3.488670794814717480e-02,0.000000000000000000e+00
2.731228151884337527e-02,3.414035189855421648e-02,4.779649265797590932e-04,1.092491260753734915e-03,6.227200186296290019e-01,3.297957993400337240e-01,6.677852831357204977e-01,8.535087974638554120e-02,1.078835119994313307e-01,1.843579002521927857e-01,5.189333488580240988e-02,0.000000000000000000e+00
5.671602547373859327e-03,7.089503184217324158e-03,5.104442292636473264e-04,2.268641018949543763e-04,1.337080300543387334e-01,1.206633441953788438e-01,9.816126108867306854e-01,2.254462012581109204e-02,2.509684127212932769e-02,5.246232356320820051e-02,5.104442292636473914e-03,0.000000000000000000e+00
3.886127805621552439e-02,3.108902244497242090e-02,5.440578927870174091e-04,1.243560897798896966e-03,7.127158395509928246e-01,2.588161118543954031e-01,6.023498098713406801e-01,6.995030050118794529e-02,1.212471875353924450e-01,1.943063902810776289e-01,4.896521035083156032e-02,0.000000000000000000e+00
7.813609389052013701e-03,6.250887511241610787e-03,6.250887511241611221e-04,2.031538441153523484e-04,1.387697027495637669e-01,2.301889326014723292e-01,9.602925939144925094e-01,1.406449690029362362e-02,2.703508848611996598e-02,6.719704074584731401e-02,7.032248450146811811e-03,0.000000000000000000e+00
6.802920338938599036e-03,5.442336271150879402e-03,4.898102644035791375e-04,2.176934508460351783e-04,1.269424935245942465e-01,1.921144703716260171e-01,9.713209659936531404e-01,1.891211854224930655e-02,3.755212027094106952e-02,4.081752203363159942e-02,1.768759288124035871e-03,0.000000000000000000e+00
7.510374690329549296e-02,7.510374690329549296e-02,3.337944306813133083e-04,9.179346843736116250e-04,7.026372765841645274e-01,5.674505321582326567e-02,2.219732964030733668e-01,6.425542790615280941e-02,5.591056713911998072e-02,6.592440005955938487e-01,2.586906837780178145e-02,0.000000000000000000e+00
8.278853558301846327e-02,8.278853558301846327e-02,3.679490470356376022e-04,1.471796188142550409e-03,7.966096868321553837e-01,1.214231855217604017e-01,3.955452255633104541e-01,4.875324873222198346e-02,1.444200009614877711e-01,3.955452255633104541e-01,2.851605114526191767e-02,0.000000000000000000e+00
6.146365727149843798e-03,1.843909718144953053e-02,4.302456009004890876e-04,8.604912018009781751e-04,5.384216376983262942e-01,3.208402909572218298e-01,6.379927624781537299e-01,3.073182863574921639e-02,5.101483553534370829e-02,4.425383323547887326e-01,1.905373375416451534e-02,0.000000000000000000e+00
1.810089314913561342e-03,3.620178629827122685e-03,7.240357259654245370e-04,2.896142903861698040e-04,1.630890472737118735e-01,1.954896460106646250e-01,9.589853190412046535e-01,2.262611643641951678e-02,2.660831292922934826e-02,1.194658947842950486e-01,4.887241150266615625e-03,0.000000000000000000e+00
1.716775191800617301e-03,3.433550383601234601e-03,6.867100767202470070e-04,2.231807749340802447e-04,1.562265424538561709e-01,2.080731532462348210e-01,9.641409477152267371e-01,1.201742634260432110e-02,3.708234414289333924e-02,3.261872864421172524e-02,1.150239378506413661e-02,0.000000000000000000e+00
1.596433756835672875e-03,3.192867513671345751e-03,6.385735027342691718e-04,2.713937386620643845e-04,1.459140453747805044e-01,2.273321669733998074e-01,9.600952613609735620e-01,1.692219782245812931e-02,3.113045825829561727e-02,6.226091651659123455e-02,1.005753266806473818e-02,0.000000000000000000e+00
1.545287272613579720e-03,3.090574545227159440e-03,6.181149090454319314e-04,2.626988363443085979e-04,1.393849119897448974e-01,1.539106123523125425e-01,9.753853264736916939e-01,9.735309817465552865e-03,2.766064217978307649e-02,6.799263999499750855e-02,3.399631999749875948e-03,0.000000000000000000e+00
1.502925748653875663e-03,3.005851497307751325e-03,6.011702994615502216e-04,1.953803473250038437e-04,1.424773609723873902e-01,1.627668585792147182e-01,9.725432519539229936e-01,2.554973772711588431e-02,2.795441892496208780e-02,7.664921318134765293e-02,6.763165868942440373e-03,0.000000000000000000e+00
1.488600720450324695e-03,2.977201440900649389e-03,5.954402881801298562e-04,1.786320864540389352e-04,1.371001263534748771e-01,1.655324001140761059e-01,9.736937312465573369e-01,1.429056691632311568e-02,2.471077195947539093e-02,6.996423386116525089e-02,1.339740648405292204e-03,0.000000000000000000e+00
1.472369382859549901e-03,2.944738765719099802e-03,5.889477531438199170e-04,1.619606321145504826e-04,1.350162724082207277e-01,1.682918204608465362e-01,9.736778728850202791e-01,9.275927112015164289e-03,2.974186153376290678e-02,6.625662222867974294e-02,5.300529778294379470e-03,0.000000000000000000e+00
1.377276932555723159e-03,2.754553865111446318e-03,4.958196957200603286e-04,1.515004625811295388e-04,1.279490270344266767e-01,1.886869397601340648e-01,9.729084251573627551e-01,1.267094777951265246e-02,2.961145404994804803e-02,2.065915398833584674e-02,1.239549239300150821e-03,0.000000000000000000e+00
1.376375262773947778e-03,2.752750525547895556e-03,4.954950945986212390e-04,1.514012789051342675e-04,1.278652619116997513e-01,1.885634110000308505e-01,9.722714856235167291e-01,1.266265241752031860e-02,3.495993167445827360e-02,3.716213209489659108e-02,3.028025578102685241e-03,0.000000000000000000e+00
1.376005679886083653e-03,2.752011359772167307e-03,4.953620447589900848e-04,1.513606247874691986e-04,1.278309276614171819e-01,1.885127781443934614e-01,9.720104122715295114e-01,1.265925225495196857e-02,3.082252722944827522e-02,4.678419311612684595e-02,3.027212495749384297e-03,0.000000000000000000e+00
1.331664745148108345e-03,2.663329490296216691e-03,4.793993082533189566e-04,2.263830066751784263e-04,1.245106536713481288e-01,1.988175464506125867e-01,9.702509333149117454e-01,1.078648443569967669e-02,3.369111805224714318e-02,4.793993082533189870e-02,4.793993082533190217e-03,0.000000000000000000e+00
4.562664106507868106e-02,3.802220088756556871e-02,5.323108124259180209e-04,1.140666026626967157e-03,6.973271642779526047e-01,2.722389583549694736e-01,6.144387663430596058e-01,5.931463338460228607e-02,1.323172590887281841e-01,1.901110044378278574e-01,3.726175686981426233e-02,0.000000000000000000e+00
9.358764055323466613e-03,7.798970046102888555e-03,6.239176036882311148e-04,2.339691013830866545e-04,1.406934196316961261e-01,1.511440394934739917e-01,9.736234205554846755e-01,1.388216668206314341e-02,2.292897193554249355e-02,9.202784654401409414e-02,9.046805253479350134e-03,0.000000000000000000e+00
6.084404882923653834e-02,4.563303662192740723e-02,5.323854272558197192e-04,1.216880976584730880e-03,6.974249097051238300e-01,2.722771185108334713e-01,6.145248931752890220e-01,5.932294760850562176e-02,1.323358062035894511e-01,1.825321464877096289e-01,4.106973295973466442e-02,0.000000000000000000e+00
1.581905285431227381e-02,1.186428964073420536e-02,7.909526427156137341e-04,3.361548731541358207e-04,1.825123223066278388e-01,1.686706510591046149e-01,9.649622241130486611e-01,2.906750961979880088e-02,4.112953742121191331e-02,6.327621141724909526e-02,1.245750412277091441e-02,0.000000000000000000e+00
1.276564266169446897e-02,9.574231996270851294e-03,6.382821330847234702e-04,2.712699065610075047e-04,1.458474674098593216e-01,2.272284393781615619e-01,9.596571870928817249e-01,1.691447652674516952e-02,2.904183705535491600e-02,6.861532930660776963e-02,7.818956130287862266e-03,0.000000000000000000e+00
1.222567831478543754e-02,9.169258736089078154e-03,6.112839157392718553e-04,2.139493705087451656e-04,1.392199118096191512e-01,1.577112502607321276e-01,9.762204134356170515e-01,8.863616778219441522e-03,3.576010907074739925e-02,3.362061536565995323e-02,4.126166431240084996e-03,0.000000000000000000e+00
5.564174796369011390e-03,5.564174796369011390e-03,5.007757316732110208e-04,2.364774288456830242e-04,1.247766198085750872e-01,1.251939329183027749e-01,9.798511816405829356e-01,6.677009755642814189e-03,2.476057784384210272e-02,8.902679674190418224e-02,1.808356808819928897e-03,0.000000000000000000e+00
2.925532770100907135e-02,3.900710360134543309e-02,3.900710360134542897e-04,1.462766385050453654e-03,8.181739980382204402e-01,7.801420720269086617e-02,2.945036321901580156e-01,2.535461734087452942e-02,1.238475539342717285e-01,4.680852432161451415e-01,1.755319662060544558e-02,0.000000000000000000e+00
